,artist_name,track_name,song_id
1612,j.j. cale,guitar man,1hctUe0KE3L8iJihlCi3PN
1613,nelly,nellyville,5KwHB8MRgy1JgGjZjbOH2U
1614,king crimson,i talk to the wind,1T0CdfKPKb1gJi4vCKpZ9C
1615,brick & lace,never never,3A2hDlf3dtVmCjjig4BRGj
1616,swing republic,fall,36twTEaOCQ68AYe8DYKU4P
1617,duke ellington,prelude to a kiss,6vvaD9ncuEG8TtD3qMh1Py
1618,breaking benjamin,i will not bow,2yXyz4NLTZx9CLdXfLTp5E
1621,anthrax,i'm the man,5DWhOMe5c3COEKXl77AEwH
1622,rise against,from heads unworthy,1GWqIqTchxGaectAU24poN
1623,junior brown,party lights,1ZQ7DJ68bVy0ngKUmTZi28
1624,elton john,rotten peaches,1JhwFgtWL1CB1qrjRO62wg
1625,the tymes,my summer love,03tjxVwKgXPH3TpET1OkxA
1626,the stooges,1969,4bscUDqkO6soLEFXMr22ji
1627,tetrack,isn't it time,5MzqEYgWKUAFrPIaQ2BhCI
1629,bruce springsteen,point blank,6yMh8Xi6hhSNXtPe2e7tlj
1630,a$ap ferg,wam,7f2HHmhlbdkW5f9Ge26qny
1631,dean martin,my heart cries for you,6KSQAmuboVQfo6hOTYDzyk
1632,dean martin,you're breaking my heart (mattinata),42SbfN8JAc60JXbRGQ4y32
1633,cowboy junkies,hold on to me,0iNT4Rt9JISPmhOdVJB91f
1634,cassadee pope,torn,6Nb8WcSSn4jCNRbcbYvTCX
1635,vintage trouble,gracefully,6o48EgHLxA0g0NLcDXukz7
1636,nanci griffith,morning song for sally,39skh8aL6oGdNqKZLtZ1J6
1637,merle haggard,if i had left it up to you,7w1OcvLhpUhqfblODRLRsz
1638,the heavy,fire,3TWjjl0gp332SPLMxlmWET
1639,george benson,"here, there and everywhere",46kh51xDfr4xyKgUnnGmQU
1640,blondie,rifle range,3Hxg4v1aNWPXwxzwqZth9g
1641,gene pitney,it hurts to be in love,6xBlFsN225fidmyuEIApR3
1642,mikey dread,time waster,0spSCB4WpGlwaeU5Toa5ou
1643,billy bragg,birds and ships (feat. natalie merchant),4k3AfwgBZewj3LVMXVhxFE
1644,chuck berry,little star,5m58TOvOLTmpLumKrmCogH
1645,metallica,slither,4E8tO8klOrcNGojpOvttMD
1646,james cotton,down home blues,3OHj5SY6j7Ftmfa7qZJWoa
1647,mobb deep,freestyle,5lxvAURhqgI1qrNmJHB69k
1648,free,songs of yesterday,7jYXoudEWfERVDFZHM8Nfw
1649,john anderson,till i get used to the pain,6R4mzWGSEcNHWT6gBJJabU
1650,primus,to defy the laws of tradition,67QoiIkRlv6Y7N4e3eLitd
1651,nils landgren funk unit,freak u,3T2CGUAb3plUAE1O4C8St9
1652,bad company,do right by your woman,6mwtrhS5mUdDdYmW6EBulD
1653,billy joel,"summer, highland falls",4850v7DuT7raVYAWc1ODPv
1654,aaron watson,outta style,0b1Xx3vUapY6ZOqbPMcpDq
1656,slim thug,hoggs on da grind,5Tux0z5EtAKfu4mKZcXm4R
1657,pieces of a dream,easy road home,6nDpqRJPl1P12tnDmfdwrW
1658,pat benatar,we belong,665Jxlgi1HamPKbW1vwzx4
1659,steel pulse,dub marcus say,6eqH6lREX0ePq0XL1SlCy4
1660,santana,"deeper, dig deeper",4wfHy1tpF0H8StD0tpHujL
1661,the rapture,echoes,6ilylHfblTVdDvJtaAiE8U
1662,gorguts,"with their flesh, he'll create",1BVvxn78PD6Jgv6LY8sCwg
1663,lesley gore,leave me alone,4r5Xt4DhXBG9ksO51gTGLI
1664,the neighbourhood,honest,1xJ8RjDucztPOKB0ek95tf
1665,ginuwine,differences,0Uyh92tLyb9JawG8lmWCzJ
1666,steve wariner,the domino theory,3VsbqRRFgt3TszK4PTt93u
1667,the box tops,the letter,6RJK553YhstRzyKA4mug09
1668,the guess who,follow your daughter home,3LLCzBROsnzSnK9RkTKAsh
1669,marty robbins,knee deep in the blues,1ASPLImhYwO5RA5lRDHdTB
1670,green day,no pride,2jACtsb9QtJm2JkA57Ggxd
1671,collin raye,dreaming my dreams with you,0jSues4cW3vEFdjhL7Wwac
1672,xtc,towers of london,2HtyBiR2vbgOHEKbbfgQOT
1673,charley pride,someone loves you honey,180CaFaTX8gkHhuxiRrUwe
1674,tenacious d,rock your socks,5RJI4frP6s1xr9Ma9GgRkr
1675,dead obies,where they @,3pPqtaEJIwJ6XJZYCEhUba
1676,billy bragg,levi stubbs' tears,2FEhotYzQW8wdxy6PN2WU8
1677,ballyhoo!,instigator,24ve49BZPomggEFljrd75h
1678,nightmares on wax,give thx,2FctJa4KMa2T3HRGVFIMqi
1679,blue öyster cult,career of evil,1hNIb1XdqTfcanT6yr9l4k
1680,benjamin booker,overtime,5GsAmYj48qPhfPnOwqYYwS
1681,wifisfuneral,jackie chan,726F5dxmKRuKJqqRlWc1jz
1682,diamond rio,this romeo ain't got julie yet,0GCD6pxfyIeIUwcg5ceiHb
1683,drake,preach,1OHoBC4icbuNhpSxP400sv
1684,todd terry,survivor,6M6ED3kjiBNsuQu68xvxgo
1685,etta james,it hurts me so much,6rgMZHoQKSkLLtj54Vv9KY
1686,mo kalamity,vision,131sSSMin9GSNXBMCPsJpv
1687,rosemary clooney,how about you?,3xaaJ3qP9n6AjjkNMHVcIe
1688,dolly parton,detroit city,3kItFKUqNYj6MfdnjDlHDS
1689,julian sas,blues for j,7ATNFqcr0pTZuFendjxtpk
1690,vince gill,ridin' the rodeo,4RdyiZO6lHMqNn02VMmdxZ
1691,rod stewart,(find a) reason to believe,3rGuoVKM5CwEo7eHyeXYIB
1692,owane,born in space,66KS9srNfPxL1o89PLspg6
1693,jahmiel,gain the world,0lFRwwJ4wR029A75pxUGdQ
1694,tina turner,i can't stand the rain,2hJEx2EI7wK5l6CrPpwgsS
1695,merle haggard,tulare dust,33i4LW9yRASNlyrWz4gNM8
1696,the seeds,just let go,4LCCfr1GnI7SXR5iUP8hpS
1697,christafari,surrender,6NfxyhNDV1PhwrUFRdCbN9
1698,the byrds,life in prison,48pWoeheF5AbpFMJioLdZ3
1699,dj shadow,mutual slump,6c0s5c0FK4A5Nd3wtCJBVj
1700,katastro,flashbacks,6M8QnhPEk1uVFSCP6CscZ7
1701,nightmares on wax,date with destiny,6SjiF2yffyKBIzFPgzgI0b
1702,gene autry,home on the range,1Hr94ZADw5cfltOCueNNPK
1703,alice cooper,scarlet and sheba,5ZxExQMPZi4MBA708DAPbv
1704,lamb,gorecki,5VRkJsYcf9z4Wni19FxICi
1705,hank thompson,let me call you sweetheart,4AZjXgePIsrBFTFmiq9o4B
1706,lorne greene,fourteen men,59tYB28IRwwJgUMDU1xESm
1707,peabo bryson,a whole new world (aladdin's theme),4tS8xQfyPGc7f4lJ1JP6BX
1710,the kinks,powerman,0dJ6WCwjkVBfh4h3vyzIeb
1711,the green,alive,1USl6DJJGF3kuvcl7JKOld
1712,parov stelar,le piaf,6DAL0NTqDYsP4ZEyoSnWBv
1713,kiss,i love it loud,600p5yFQWKHxqEvejm6GfN
1714,kanye west,celebration,7jAxGkXU58FwNMjqoMahn7
1715,leonard cohen,i tried to leave you,54ywXltRO2c0H7Rv33hJ2j
1716,oscar peterson,time on my hands,61Qb127GZOlIxG7kdxVb5Q
1717,george jones,just when i needed you,3Y1PwrLz8kG89Lt64gAB4n
1718,silver jews,ballad of reverend war character,4KMLj5Slh2n6TCQElahR7c
1719,buddy guy,done got old,74a3tY5RAskJF42hDDCzSg
1720,patty loveless,timber i'm falling in love,30iNMvCpSaqZ7owJZmIBb7
1721,moodymann,i can't kick this feeling when it hits,2PmT3D5xmvVzZCf11L2ifX
1722,goldfish,take back tomorrow,2j5vAzC7hU3KXqautpGBeQ
1723,jason aldean,gettin' warmed up,2b3BFfkH4m2lBWcCczBmPR
1724,carl smith,there she goes,5Wa3dadpcwEnG0b06PNqUd
1725,mose allison,your molecular structure,34XBMJrZquEg8xTyjIpD2f
1726,orbient,boarding,6zZqfjFNsitLlgiyWDNEDC
1727,the expendables,one night stand,1Yri61C8mlW1AP026PbqiX
1728,todd rundgren,just another onionhead / da da dali,6yc4qxyOkD5BIrexo4a6fZ
1729,cliff richard & the shadows,i'm walkin',6TfczorwuGEFxaME5pn0s8
1730,sonny & cher,it's the little things,3C5N3TKP8BjJaRS8h2Fo3V
1732,ezra collective,chapter 7 (feat. ty),04fnzAJxtQZFVbn8N3XrQm
1733,chet atkins,sweet dreams,42zR5HDhdKoqEr5FnSYMa5
1734,jason gray,remind me who i am,7a9EoyKfRjz7lOW43Z8ZRW
1735,chet baker,i get along without you very well (except sometimes),4gFlHAye7To29Fs4UszQUH
1736,the stranglers,(get a) grip (on yourself),2jrmiji7m0zTG6lmtIlSpo
1737,roy orbison,night life,2By84TGnYTqcbGw9Y3D2fc
1738,herman's hermits,just a little bit better,7nMSv38v8obRnZ2QwNc8iF
1739,stonewall jackson,hungry for love,2UPmP6gxcjjCGFaH9JXyzD
1740,green day,holiday / boulevard of broken dreams,0MsrWnxQZxPAcov7c74sSo
1741,boney james,send one your love,1RMGbJnIQY6QhlqxKH8Fxf
1742,the meters,down by the river,4VaU9yNVat5X3C4igPvCkQ
1743,mr. bungle,pink cigarette,2HMu0epbw9zAnU39qnnwl5
1744,graham nash,there's only one,6NK29XM1Kv6iDx0WT2mLmm
1745,keith whitley,i would have loved you all night long,29yiv9tg2y3Z3Iu7USsitP
1746,deca,donner bell,3WbAB1c4Ll0ktXd7eC3xLr
1747,wade bowen,red headed woman,3enSlVy0EZvUbzX2X367PL
1748,son volt,caryatid easy,1Fl5KFiA1Z750t3LtWYbt3
1749,hank williams,i wish i had a nickel,16uUr6YlOT9tVn3xMW9XCg
1750,china crisis,wishful thinking,11HLyzoCyx8hXKXVmrg1Sy
1751,ashanti,foolish,6zMUIb4uce1CzpbjR3vMdN
1752,cas haley,survive,1JeOQXZTHjyaIcMBlPhq39
1753,steve oliver,feeling good,2LC4PhDDtZPEuGe0kz2qM7
1754,swv,weak,71EHOyEOhNx1SzTebRRyng
1755,ub40,bring it on home to me,2z8CnUfM3yuT2QX3R5l8WL
1756,robert cray,times makes two,6m7fBw6zBanK64dR77JP4Q
1757,radiohead,the bends,7oDFvnqXkXuiZa1sACXobj
1759,the marshall tucker band,jimi,3APEkSZAz5TggA9fm3PDO4
1760,bruce springsteen,if i should fall behind,2mOGLiSTUeki1l9t1BBNRQ
1761,blancmange,blind vision,72kvPuQO1ujLEHZ5YDGSWn
1763,dennis brown,let love in,7aNenExBJJmOECJj1905P4
1764,coco montoya,nothing but love,3uU9xb3RmfQEwbnlikdKJM
1765,def leppard,too late for love,5vHyWEoEyIJT5RhR1fcN7y
1766,alesso,remedy,6jreFSOTUAViWjKyzOC4Kg
1767,martina mcbride,safe in the arms of love,1aIyRBppb8dWi1EeUxTPFt
1768,seether,breakdown,0Q9f1NBvKCC37V4oJVEgCh
1769,fourplay,sunday morning,6L6c9gnPb1N2z2bzoQSqcd
1770,the brothers four,sama kama wacky brown,2srYjpyIwO79BVx0tBa1tD
1771,joe williams,every day i have the blues (with joe williams),1ZVV4uUYilEdZRySfKjvpx
1772,kay starr,"""it’s a good day""",0zIqs8nFS5eHLgL0ZprFuP
1773,bob dylan,i dreamed i saw st. augustine,1cbLvt7UrsbVnljXttWUip
1774,grand funk railroad,nowhere to run,5OIqnIW6N3ARZqQN1Tl7ki
1775,dennis wilson,all alone,6aVZTHvZZyiLA7QOrbfsiL
1777,eric clapton,better make it through today,7Drf0uRtSb4sVTkT0w5dC3
1778,the dead weather,no horse,2ZbmFAV3R7SgA6pq8xazYO
1779,between the buried and me,lay your ghosts to rest,6f8nxx8zPqrctU6kLphyHS
1780,brick,right back,3LBqPS0UsekPBOrFs51GSa
1782,peter gabriel,slowburn,0sXbwoBBMsa7Bc8de8FiJv
1783,the statler brothers,pictures,4LqiUsGF7Fxh8ji6aNPPl5
1784,the microphones,"the glow, pt. 2",05XSpcg3nm0zpDHd36AZOs
1785,special ed,neva go back,28bOtcbI3eA5TPYMLiuFRN
1786,molly hatchet,sweet dixie,2G1t0t33paR3chXVT5ZBdx
1787,green day,21 guns,64yrDBpcdwEdNY9loyEGbX
1788,between the buried and me,selkies: the endless obsession,7rJPkmJs8zkdyGJzkjdCif
1789,for king & country,priceless,7BTmtN6bP35E54vVASTqao
1790,curtis fuller,vonce #5,4OyKUh6v5D3jINd7hZ4hwG
1791,the dillinger escape plan,mouth of ghosts,0Le202Yj1zphNm3QyfN1sB
1792,peter tosh,wanted dread and alive,5jkxC8SIZJ4qqusxRPVS5s
1793,a perfect circle,the hollow,4XDBEoD6QFnzDY5oMmNVXN
1794,the smashing pumpkins,daydream,2SR4HVHgDCinAYDVeo3Q2e
1795,mac miller,senior skip day,3BbS4oLUDNOLctshheQucc
1796,neon indian,deadbeat summer,0oSuRJjTO7DTA1ltDuQUzM
1797,merle haggard,walking the floor over you,6x9HCncaail98aNn1MgtYg
1798,the jeff healey band,angel,5TdObYbAfMpkmlRmd9UsFj
1799,the kinks,tired of waiting for you,7E6XQyE4fu7Qn5aodR5sBy
1800,bobby bare,homestead on the farm,0G2SpxNFfo1NQBQzKPRC9s
1801,alice in chains,sea of sorrow,4XssnBT81vTIH6iYYUSv84
1802,ahmad jamal,easy to love,0oVWNxNOoezPVN2g8Jcml4
1803,tammy wynette,it could've been so good,6KQlrHRuUcfhLLEaVITKGA
1804,joe pass,night and day,6BH7yXu2TGulH6Gdn6zJSI
1805,blink-182,feeling this,26AYR77170U49cMcXB7aRV
1806,shinedown,sound of madness,0W9Xvd4Qx1aZPxEi94vgRY
1807,jackson c. frank,you never wanted me,2YViztJaupBr8vAZuu2duO
1808,bush,glycerine,7wpYSigAhQeZp3cdsMQ3Af
1809,nicole henry,moon river,1oFnBxOvkmjiUo6dBCEEoC
1810,boom boom vibration,dem know,6xQjMHk4BKVKKiaavbyiyR
1811,the rolling stones,i am waiting,0JuW3zVUYjyW5BbtXq2to6
1812,herbie hancock,the tea leaf prophecy (lay down your arms),4iRyloGgb4CKuzFeYm4VzI
1813,louis prima,if you were the only girl,0OCce2E2ytSCeXXA9boXyr
1814,old 97's,king of all the world,5xnPzWZDowGxTQTl4RwrmC
1815,third day,cry out to jesus,0HgDYi8pYbkYYvatcNsrQZ
1816,hiatus kaiyote,ocelot,7DNr4IfHA5uwV1DoqpE1dn
1817,tesseract,smile,6conLq3FI2EHqUuFc7LH6J
1818,uriah heep,easy livin',2q4EEVv6Coy1uc9wHks9mr
1819,tesla,edison's medicine,7y1Ju8EVS7whnuPuLiiYJC
1820,10cc,lazy ways,1dbvYK3hUrXYlFCJhDKn8q
1821,elvis costello & the attractions,i can't stand up for falling down,2Hd2wSNaIujq6CYVp2wLl6
1822,boston,it's easy,19sL0M64k8b9IgoBfsFXu6
1823,the parlor mob,tide of tears,0YXCJlidjXsr7vnu7EXZtH
1824,billy ocean,loverboy,1rG2EZw9GJuBPleLhS64sn
1825,peggy lee,a doodlin' song,5scxg6T86e9onNaT0MMPh8
1826,sugarland,what i'd give,6vasSHz6bWv5XZwatTzZmX
1827,rise against,satellite,5sG3G54H21hNfd5etlheoe
1828,little river band,cool change,2SEGYVnWImKLUOkU3Qa8sX
1829,quincy jones,walking in space,39k3dlkdWcIbbxWpSIFGrQ
1830,boogie down productions,the blueprint,1ti1lb5VwCtyz6qw8yCFZJ
1831,suicide,che,35ickeV5eBqwfjvMZoOb3d
1832,us3,i go to work,14xNBsiOLsPonqBov5iEM3
1834,"blood, sweat & tears",somethin' goin' on,32jg11KUoKKCrqb78s6Dn2
1835,sarah vaughan,my reverie,201uu5sn292cmi9XRwMLTt
1836,the mad lads,cry baby,4eJ1Re6rJCk5BHSAnCCwEF
1837,talking heads,love for sale,4uX7ZZiP0oQUPaMvB2v6dM
1838,van halen,good enough,1dsokd6f3Yg0KveFFu3ZNs
1839,don williams,some broken hearts never mend,6J4Y8Wvb631w5UVxa1xX8T
1840,primus,jerry was a race car driver,19C0LKY3DCcQtuviPJNy5d
1841,yellowjackets,claire's song,5YKltAnXR4txAAS1A7tKob
1842,love,hummingbirds,5eTdFMC5VJGvIvFmpMouX0
1843,dolly parton,once in a very blue moon,6FSZ9gzSBpaysNjdnc2lOq
1844,oingo boingo,you really got me,1Kifs1uq9kjgXBoXThTU8G
1845,oscar peterson,how high the moon,41bMgBeBrWQCV65lQe6X6q
1846,muddy waters,blow wind blow,06rRqC9plPGW7eApajEF9T
1847,gene clark,white light,2RHeXAFYmMPQ7dcY1T2fmu
1848,dead moon,on my own,7JdgDiAQxupg5nucbDIhox
1849,the dead weather,the difference between us,1rKVoEcVjKoqP8txvxjjFR
1850,remy ma,get at me,6GBcX04loKyCkSDQH4HqyO
1851,zendaya,replay,7d1CFwrBmH34gmS0Hkbfbt
1853,the libertines,don’t look back into the sun,4KspXoCVJXGY1VrvEe1Hdm
1854,turnpike troubadours,long hot summer day,0kOG4bwpKgRlcJw1NA6csR
1855,mims,this is why i'm hot,0AA6zq5ArZ1sSH7VIMi4NK
1856,the animals,bury my body,5NBgkmxyxXPE1BA0UhO8ri
1857,tony yayo,pimpin',27EF60TsQ7BkTPrq2uMRxV
1858,electronic,get the message,5fUh73ihdzB2SaIftDD3EG
1859,the gladiators,bumping and boring,7fsG6Cgz9mALjwgky6wGa5
1860,the cleaners from venus,tukani (monday is grey),1pyWBXRp3yxygdYW4nnyzj
1861,onerepublic,i lived,3IQF4xCQUPicbA4hWfTxPo
1862,brenda lee,fly me to the moon,6mDWosyeNQErrIaVoxcWjo
1863,the impressions,fool for you,7ppPgpUdNPbHhuqYwN2SXu
1864,the offspring,bad habit,5tFzUj1jV09bo4wBQWSbDl
1865,rainbow,all night long,2BlLttMcD1dSH4Jv2wjWLp
1866,david axelrod,a dream,1xxNAeR43Hs4gAl0UnYugu
1867,pantera,this love,0Yfpc5zHc9pElVCQ1bPlF4
1868,louis armstrong,the song is ended,3yIlLg3MxkxhDJZ9zy8KWW
1869,bob wills,my adobe hacienda,63xxuu8o1b1l1epo3JaJB1
1870,mark chesnutt,blame it on texas,4sIrP85JzNsDMAtQmusMWG
1871,judas priest,some heads are gonna roll,4vWdaYRTWwZSmFPv9MffcS
1872,silverstein,my heroine,6NDoBIaqTHdcudaR8RDJNw
1873,richard marx,right here waiting,4LFwNJWoj74Yd71fIr1W8x
1874,"harry connick, jr.",buried in blue,009n0zqtbcRTL7T4TiGf41
1875,johnny cash,let me down easy,41xaFzQ5PvNnACNSM8Ulhx
1876,maddie & tae,downside of growing up,1VMm5rgAijgUtzq8ZZWEKl
1877,gladys knight & the pips,best thing that ever happened to me,0bYwN4LqZYLfs9ZEHPXjBC
1878,sammy hagar,remember the heroes,71Ezs8lmP2PHuo7BPpEz3t
1879,jeff beck,situation,45N3OZJpMPrKgjbAiYMxSl
1880,keb' mo',imagine,5xSPuhsTwNoQY1mnYzyvo7
1881,thirty seconds to mars,up in the air,0zqwz7SNny9fwqSDpIu4qN
1882,the beatnuts,find us (in the back of the club),6VtY5WnJpl3TlLDsjT5fIq
1883,beach house,space song,7H0ya83CMmgFcOhw0UB6ow
1884,"hank williams, jr.",give a damn,2SFGCYpjUttpEwWiInreFg
1885,clinton fearon,stop the hate,0hDtDAEkElUlRYis7NuIWa
1886,steve earle,when i fall,4t0JQ68Fha6xsR2gjAESZv
1887,supersuckers,the fight song,5NcDoMX2hXGWPFI3an7rmb
1888,the black angels,the executioner,67st1xo88lE2buPzGCFW0X
1889,third eye blind,narcolepsy,0DxirjMd0sE5C1annYHtt7
1890,ritchie valens,rockin' all night,29fYdYrLsmhvnz7krXGCBf
1891,zz top,sleeping bag,1ESuT2y9AKu1zMdxq47qW5
1892,uncle kracker,hey hey hey,19mWzZZdEwzVTbagLVuTgn
1893,steve miller band,winter time,4yQCgQVUIRBUnLdmXtZ0bo
1894,bow wow,basketball,2SrXt0JJEX9PfVSZuJ6dqg
1895,andy williams,tonight,5cQismQkMmGnQZIpMJtYjq
1896,story of the year,and the hero will drown,3WsgkhWH001sMkbZVcjreS
1899,the everly brothers,"gone, gone, gone",0Suvt6p6nR713tBFWXaGtr
1900,rivermaya,214,7gZ3kWNtIxFgxjsm5OTVMB
1901,the avett brothers,february seven,6B6C1OC9RUvrvBECPWtAZo
1902,gerry & the pacemakers,how do you do it?,601a0vnyLYe7pzLKVjKSha
1903,michael jackson,tabloid junkie,7n6DnNdKKhjyDa1GlGgLeQ
1905,anthony gomes,come down,2YnOLt1ivrKFRZvqa6lv4y
1906,gene chandler,from day to day,3urW3OOT3BdpshkYaUgmlZ
1907,patra,either or either,07TLKRqr5Z3T4RKPvMbg5d
1908,johnny burnette,cincinnati fireball,6RuxvmPTNUwqvGdUVdmNFp
1909,the drifters,drifting away from you,52ypSjWNhJYHkADoBi0gP7
1910,van dyke parks,jack palance,03Xz8sQw3kIV2MSXcM35UO
1911,mick fleetwood,not fade away,1G1OgcGURIWsKRlQibvfAe
1913,boz scaggs,another day (another letter),2Z1CES3SfcmdQFK7DB3Ujt
1914,"earth, wind & fire",be ever wonderful,1Q02TxUD4iUeqtkRSXBxrs
1915,blink-182,give me one good reason,6gScUFLkoyvwyDP5tOwn0a
1916,blondie,accidents never happen,0HwEzRnnfi4cHqnSu9Q6K6
1917,the new birth,pains of love,0MUIkdhwOOvoXl7U76IjBp
1918,eddie vedder,long nights,4lxGVzcUaSF5HW5jtWnShV
1919,django reinhardt,tears,1BcZ6NEBcWOlAWaxuGn5A8
1920,beth hart,better man,6mC7Qm9pCa5QpmTiUI82fx
1921,green day,bang bang,278Ao6KQDxWGGszv24uvhI
1923,galactic,church,0MzO0c9Lr1d4mTUQtGhSJX
1924,hiatus kaiyote,mobius streak,40l4Z2pYvnoXD2PTl3T26Z
1925,zz top,leila,3zhB76b1NLtdTh5MZROLaY
1926,38 special,stone cold believer,0E8J4DIUrZZpqMAJUuvVjn
1929,tenacious d,kielbasa,0CoPoNohPHCjvggWHlxgk5
1931,nirvana,scentless apprentice,54UFDHWI2q7WHfrGbSNWph
1932,frank zappa,america drinks,7JUPWmADhzhH7NCqg8Gz4D
1933,jamie berry,old records,3gH084yz091H7lQ3yuLS4C
1934,avicii,i could be the one (avicii vs. nicky romero),591nHHHzZl1NLt9PMKpinM
1935,funkadelic,maggot brain,5WJU527RQNyMLuKecjsL8V
1936,johnny clarke,i man come again,2ExGJJlPR7V1rL00thq3Od
1937,grateful dead,cold rain and snow,4E5zxkicJvjp6dSDkvXuMD
1938,the spaniels,"goodnite sweetheart, goodnite",5jPKX6JTn8TCIIrME2UoPF
1939,randy rogers band,this is goodbye,4aUVC6XTsHx6vMIF71q3PF
1940,drake,energy,79XrkTOfV1AqySNjVlygpW
1941,between the buried and me,obfuscation,5rS6CS7hwfWAKseAdqr9uM
1942,billy bragg,it must be a river,4ETKIokWdlywHtyL3WMZk1
1943,america,children,67ZhSDwDXJetHnJpCBzWIJ
1944,phyllis dillon,a thing of the past,7bKAmp1UMYXjiFt2Dtivcj
1945,glen campbell,dreams of the everyday housewife,7J0AqOGLuT3TxoHKzX8RLL
1947,50 cent,just a lil bit,4nva9EpKntUTs6CRSGBCn9
1948,america,only in your heart,1Wlzkd8MudkGiUL3l7u7Rl
1949,wynonna,no one else on earth,52PGtJuGEFNVOnRdLac1Av
1950,blossom dearie,everything i've got,526RZHnkSJs51Zqr3LW3qZ
1951,spandau ballet,only when you leave,25OUeDZIDX1UIQlsrWcCgc
1952,702,steelo,5OQO6NEs89flntUWPtXUiG
1953,cage the elephant,how are you true,6vcdiwrCVXnTLASFdjEV8r
1954,the elgins,heaven must have sent you,4iWytemcQqCczcPPpT0L0P
1955,blockhead,expiration date,5RL7Pq7FlVHDu4ZFivKTeU
1956,the moody blues,our guessing game,76XsVURnpjGRZa8sPKcG7L
1957,shania twain,the woman in me (needs the man in you),4wkXHkv0WTzsyMZpADgZOB
1958,nazareth,local still,4MfRd0T5MfeHb1JD1MWg9v
1959,yazmin lacey,something my heart trusts,3x6MMrVeJrWLbLCs6wgMf0
1960,zz top,blue jean blues,6Gyk7ZHfFWo3d8U7poUEPs
1961,lee ann womack,"never again, again",1Hj4IvdyLhEkYCDpn5OWvz
1962,queen,save me,2mGEqJahn3CSyCG1BTEqMs
1963,blink-182,always,1JfNuvdAIqI3ggkzXuBvPp
1964,3lw,playas gon' play,3OWsm3HE35S9x3fgY8tbgh
1965,ella fitzgerald,who walks in when i walk out?,0eRhPoveuBkdw3fNIfa9st
1966,dave van ronk,would you like to swing on a star?,5HK21bvVxlYW6Vsk5TPGCi
1967,tesseract,lament,3u697QU7ODqPXv6VvV6VXO
1968,the beach boys,good timin',3BaQTu179aFf0Dqe7x25Ke
1969,the gourds,gangsta lean,5GLgylIFscpfXVEKV8dFGT
1970,trampled by turtles,wait so long,1I7JVzjG70FM9NrgSY5von
1972,migos,notice me,3OnOomd79OjqSYHchCQ6ht
1973,38 special,back door stranger,3X8FynvSPtlhlsaTBL2aWU
1975,alison moyet,is this love?,4comY70fwmoRVgJC1z5LSy
1976,david bowie,sound and vision,1vP2JEXRsGrFbwOZ0foOQ5
1977,flofilz,bassment jazz,4jFjlTTvc4v1HuiWJtIm8u
1978,canaan smith,like you that way,7zuqsNtIkksF5U9OEjqXlk
1979,robert earl keen,the coldest day of winter,5nw6NsvzJZ2SBOq6re3fto
1980,bastille,flaws,67wABU4SjBlnDHB0KiU3HL
1981,a great big world,you,1o0yFkUycTAWIIWFOlhDcV
1982,elmore james,person to person,5agu1WVIroBrk6IruxUqar
1983,alborosie,lie,02iGYvOu2DtyH3hXQRf9hp
1984,robert plant,down to the sea,5UNycvPV8A3Jh5LAfmbVIH
1985,etta jones,something to remember you by,2YBFTDX53KehUg8RQY820l
1986,janie fricke,down to my last broken heart,2xJ9e8RECwZUdfLoWWnc1V
1987,yes,"i've seen all good people: a. your move, b. all good people",0DyZoCZpAogHU4MV5MJxBL
1988,goodbye june,good side,4S11Hv9PRy2v6x5sAUh3we
1989,sonny boy williamson ii,all my love in vain,0fB5vO8ko1CGRoxcyUl1ZF
1990,kyle park,somebody’s trying to steal my heart,1mTTXx3U3nOjHGxVw2Pg3w
1991,kool moe dee,how ya like me now (re-recorded / remastered),79785UYqPGVOK7XstuCHDE
1992,leonard cohen,lover lover lover,5ilgu9Ds54wBPKL297K1iH
1993,jo mersa marley,point of view,1x8JE8NZfBv6zNEs1au3xM
1994,the yardbirds,hot house of omagararshid,2AxS4zZL59OdNHdgqS4nwu
1995,the byrds,lay lady lay,5995dMCC91V6Gmgt5u0FUh
1996,gentle giant,wreck,0myRKEG1A20Ep57FDWzRQA
1997,killah priest,do the damn thing,1sOHZBx4tEuhMobik6PrGA
1998,ella fitzgerald,sunshine of your love,1WjCGtkQQZGyTLa1kFpbGk
1999,lucky dube,money,2urS7T3sIw9MfJD4SCtbYW
2000,adam lambert,ghost town,44aN5xKL3kGHvQ5bXVk6B8
2001,silversun pickups,circadian rhythm (last dance),127qrKbnyZCYnn158P80op
2002,van halen,push comes to shove,401KtyEokKViQObVQfGYAp
2003,hüsker dü,could you be the one?,2YJWPZuHhCEQD9ox5EJ6k9
2004,azymuth,"tamborim, cuíca, ganzá, berimbau",56cbrGLVQTYTgouw88sLrS
2005,drake,forever,5UsLjwBaTHBX4ektWIr4XX
2006,aswad,can't stand the pressure,6aOtroyFA4sMug8s67gzmX
2007,leon russell,the ballad of mad dogs and englishmen,5JMVWtrPX8Dl6HAo4HxD6Q
2008,insane clown posse,down with the clown,66pYH4RZotnmEdnnzZWpWQ
2009,sum 41,over my head (better off dead),3SO0vfryYv381w1ImgWONG
2010,ryan adams & the cardinals,dance all night,5s79RzzNUeBd47TnEWBIxt
2011,of montreal,lysergic bliss,6x4qzGWMdN7EM7Qy9Vhkxc
